name,type,value,date
僕のそばには星がある 完整版,泷&翼,68.62,2014-04-07
FLAME,DISH//,67.51,2014-04-07
ビバビバモーレ 完整版,泷&翼,62.94,2014-04-07
春風 完整版,Rihwa,62.58,2014-04-07
little 完整版,板野友美,62.01,2014-04-07
カラフル,Rihwa,61.18,2014-04-07
ひこうき雲 完整版,GILLE,58.38,2014-04-07
明日笑っていられるように,日本群星,97.23,2014-04-14
君と踊ろう,LUHICA,92.24,2014-04-14
ファミリーパーティー,きゃりーぱみゅぱみゅ,83.10,2014-04-14
世界の風を僕らは受けて,Not yet,81.09,2014-04-14
グロテスク 完整版,平井坚 安室奈美惠,79.81,2014-04-14
不器用,LoVendoЯ,77.28,2014-04-14
前しか向かねえ 完整版,AKB48,75.20,2014-04-14
明日への賛歌,flumpool,74.39,2014-04-14
Yes we are 完整版,SMAP,72.86,2014-04-14
時空を超え 宇宙を超え 完整版,早安少女组,72.20,2014-04-14
High Five 完整版,中山优马,71.83,2014-04-14
むせび泣く,LoVendoЯ,70.51,2014-04-14
ココカラ 完整版,SMAP,69.92,2014-04-14
ロマンスのスタート,乃木坂46,68.32,2014-04-14
僕のそばには星がある 完整版,泷&翼,67.74,2014-04-14
RAIN MAN 完整版,AKIHIDE,67.31,2014-04-14
ゆめのはじまりんりん,きゃりーぱみゅぱみゅ,67.05,2014-04-14
Guard You,雅-miyavi-,67.04,2014-04-14
ラブサーチライト 完整版,柴崎幸,65.03,2014-04-14
ビバビバモーレ 完整版,泷&翼,62.72,2014-04-14
Fighter 完整版,加藤ミリヤ 中岛美嘉,98.55,2014-04-21
明日笑っていられるように,日本群星,82.61,2014-04-21
不器用,LoVendoЯ,80.54,2014-04-21
泣いてもいいんだよ,ももいろクローバーZ,79.05,2014-04-21
モアモア 完整版,大塚爱,77.20,2014-04-21
君と踊ろう,LUHICA,73.12,2014-04-21
Colourful,NIKIIE,72.34,2014-04-21
グロテスク 完整版,平井坚 安室奈美惠,72.08,2014-04-21
むせび泣く,LoVendoЯ,71.87,2014-04-21
前しか向かねえ 完整版,AKB48,69.57,2014-04-21
ファミリーパーティー,きゃりーぱみゅぱみゅ,69.50,2014-04-21
喧嘩上等,气志团,65.54,2014-04-21
輝け,ファンキー加藤,64.31,2014-04-21
幸せな日々を君と 完整版,清木场俊介,62.41,2014-04-21
ええじゃないか 完整版,ジャニーズWEST,61.82,2014-04-21
NOCTURNE-drastic dance-,D.A.T,61.54,2014-04-21
時空を超え 宇宙を超え 完整版,早安少女组,59.69,2014-04-21
Guard You,雅-miyavi-,59.32,2014-04-21
ゆめのはじまりんりん,きゃりーぱみゅぱみゅ,58.76,2014-04-21
High Five 完整版,中山优马,55.73,2014-04-21
ラブラドール.レトリバー 完整版,AKB48,99.50,2014-04-28
GUTS! 完整版,岚,89.01,2014-04-28
Fighter 完整版,加藤ミリヤ 中岛美嘉,75.63,2014-04-28
Endless Road,Fumika,75.43,2014-04-28
泣いてもいいんだよ,ももいろクローバーZ,66.67,2014-04-28
モアモア 完整版,大塚爱,65.62,2014-04-28
前しか向かねえ 完整版,AKB48,64.80,2014-04-28
明日笑っていられるように,日本群星,63.34,2014-04-28
喧嘩上等,气志团,62.54,2014-04-28
ええじゃないか 完整版,ジャニーズWEST,60.97,2014-04-28
Jewel,moumoon,59.87,2014-04-28
Live 完整版,Superfly,59.04,2014-04-28
グロテスク 完整版,平井坚 安室奈美惠,58.43,2014-04-28
Colourful,NIKIIE,57.59,2014-04-28
君と踊ろう,LUHICA,54.21,2014-04-28
ファミリーパーティー,きゃりーぱみゅぱみゅ,52.87,2014-04-28
不器用,LoVendoЯ,52.52,2014-04-28
Guard You,雅-miyavi-,50.92,2014-04-28
ゆめのはじまりんりん,きゃりーぱみゅぱみゅ,50.69,2014-04-28
時空を超え 宇宙を超え 完整版,早安少女组,49.77,2014-04-28
ラブラドール.レトリバー 完整版,AKB48,96.96,2014-05-05
We Don't Stop 完整版,西野加奈,90.72,2014-05-05
GUTS! 完整版,岚,84.39,2014-05-05
BRAND NEW STORY 完整版,东京パフォーマンスドール,81.68,2014-05-05
Fighter 完整版,加藤ミリヤ 中岛美嘉,77.15,2014-05-05
My Love,木村カエラ,73.52,2014-05-05
太陽と花,高桥优,72.87,2014-05-05
フルドライブ,KANA-BOON,72.48,2014-05-05
"嗚呼,素晴らしき日々よ (Another Ver.)",早安少女组 Juice=Juice ANGERME 早安家族,71.42,2014-05-05
前しか向かねえ 完整版,AKB48,66.34,2014-05-05
木立を抜ける風のように (Another Ver.),早安家族 Juice=Juice 早安少女组,66.06,2014-05-05
Dream Last Train (Another Ver.),早安家族 早安少女组 ℃-ute Juice=Juice,64.59,2014-05-05
Endless Road,Fumika,63.96,2014-05-05
グロテスク 完整版,平井坚 安室奈美惠,62.00,2014-05-05
Live 完整版,Superfly,61.91,2014-05-05
明日笑っていられるように,日本群星,59.68,2014-05-05
泣いてもいいんだよ,ももいろクローバーZ,59.21,2014-05-05
モアモア 完整版,大塚爱,58.23,2014-05-05
喧嘩上等,气志团,55.85,2014-05-05
Four Seasons,安室奈美惠,95.79,2014-05-12
Do You Ever Shine?,五月天,95.74,2014-05-12
熱帯魚の涙,Flower,87.61,2014-05-12
ラブラドール.レトリバー 完整版,AKB48,80.46,2014-05-12
JUICY LOVE 完整版,Happiness,78.80,2014-05-12
君は気まぐれ,AKB48,74.55,2014-05-12
HIMAWARI,安室奈美惠,71.27,2014-05-12
GUTS! 完整版,岚,70.32,2014-05-12
今日までのメロディー,AKB48,69.96,2014-05-12
青春の瞬き,椎名林檎,69.49,2014-05-12
We Don't Stop 完整版,西野加奈,68.57,2014-05-12
King & Queen & Joker,Sexy Zone,66.20,2014-05-12
Super Hero,Fairies,64.32,2014-05-12
I Love You !! ～あなたの微笑みに～,松田圣子,61.77,2014-05-12
Fighter 完整版,加藤ミリヤ 中岛美嘉,59.46,2014-05-12
グロテスク 完整版,平井坚 安室奈美惠,59.44,2014-05-12
前しか向かねえ 完整版,AKB48,58.72,2014-05-12
BRAND NEW STORY 完整版,东京パフォーマンスドール,58.08,2014-05-12
愛しきライバル,AKB48,57.11,2014-05-12
Four Seasons,安室奈美惠,95.02,2014-05-19
Do You Ever Shine?,五月天,93.32,2014-05-19
CAN YOU CELEBRATE,安室奈美惠,88.90,2014-05-19
君は気まぐれ,AKB48,87.82,2014-05-19
Gift,加藤ミリヤ 中岛美嘉,87.77,2014-05-19
ラブラドール.レトリバー 完整版,AKB48,85.86,2014-05-19
今日までのメロディー,AKB48,85.36,2014-05-19
HIMAWARI,安室奈美惠,84.96,2014-05-19
熱帯魚の涙,Flower,81.59,2014-05-19
愛はいつも君の中に 完整版,Berryz工房,80.05,2014-05-19
にじいろ,绚香,77.87,2014-05-19
切手のないおくりもの,平井坚,72.78,2014-05-19
もう二度と- Rebirth,BENI,72.63,2014-05-19
愛しきライバル,AKB48,71.47,2014-05-19
GUTS! 完整版,岚,68.56,2014-05-19
JUICY LOVE 完整版,Happiness,67.70,2014-05-19
Super Hero,Fairies,67.56,2014-05-19
グロテスク 完整版,平井坚 安室奈美惠,66.65,2014-05-19
We Don't Stop 完整版,西野加奈,65.43,2014-05-19
誰も知らない,岚,96.67,2014-05-26
Four Seasons,安室奈美惠,87.74,2014-05-26
Sweet 19 Blues,安室奈美惠,87.26,2014-05-26
StarRingChild,Aimer,84.14,2014-05-26
Do You Ever Shine?,五月天,82.60,2014-05-26
愛はいつも君の中に 完整版,Berryz工房,79.82,2014-05-26
Killing Me Softly,东京女子流,79.03,2014-05-26
ラブラドール.レトリバー 完整版,AKB48,76.83,2014-05-26
明日の歌,aiko,73.13,2014-05-26
熱帯魚の涙,Flower,72.65,2014-05-26
Gift,加藤ミリヤ 中岛美嘉,70.29,2014-05-26
CAN YOU CELEBRATE,安室奈美惠,70.08,2014-05-26
君は気まぐれ,AKB48,68.85,2014-05-26
HIMAWARI,安室奈美惠,66.80,2014-05-26
GUTS! 完整版,岚,63.95,2014-05-26
もう二度と- Rebirth,BENI,61.92,2014-05-26
グロテスク 完整版,平井坚 安室奈美惠,61.83,2014-05-26
にじいろ,绚香,61.76,2014-05-26
今日までのメロディー,AKB48,61.25,2014-05-26
Killing Me Softly,东京女子流,91.94,2014-06-02
In Fact,KAT-TUN,91.64,2014-06-02
Wake Up!,AAA,83.83,2014-06-02
Four Seasons,安室奈美惠,83.00,2014-06-02
誰も知らない,岚,81.86,2014-06-02
Do You Ever Shine?,五月天,79.64,2014-06-02
ラブラドール.レトリバー 完整版,AKB48,75.27,2014-06-02
Sweet 19 Blues,安室奈美惠,74.90,2014-06-02
シェキナベイベー,指原莉乃,71.23,2014-06-02
君は気まぐれ,AKB48,67.81,2014-06-02
愛はいつも君の中に 完整版,Berryz工房,67.49,2014-06-02
StarRingChild,Aimer,66.98,2014-06-02
君に出会えたから,miwa,66.51,2014-06-02
CAN YOU CELEBRATE,安室奈美惠,65.50,2014-06-02
熱帯魚の涙,Flower,64.55,2014-06-02
Gift,加藤ミリヤ 中岛美嘉,63.88,2014-06-02
GUTS! 完整版,岚,60.18,2014-06-02
HIMAWARI,安室奈美惠,59.71,2014-06-02
明日の歌,aiko,58.97,2014-06-02
グロテスク 完整版,平井坚 安室奈美惠,58.10,2014-06-02
夏のFree&Easy,乃木坂46,94.74,2014-06-09
Killing Me Softly,东京女子流,93.36,2014-06-09
きらきらキラー,きゃりーぱみゅぱみゅ,92.65,2014-06-09
Make You Mine,w-inds.,92.22,2014-06-09
In Fact,KAT-TUN,89.45,2014-06-09
Wake Up!,AAA,89.08,2014-06-09
ONE -for the win- 完整版,NEWS,87.05,2014-06-09
Do You Ever Shine?,五月天,82.39,2014-06-09
ラブラドール.レトリバー 完整版,AKB48,81.30,2014-06-09
Nippon,椎名林檎,80.99,2014-06-09
Four Seasons,安室奈美惠,79.98,2014-06-09
君に出会えたから,miwa,78.87,2014-06-09
Sweet 19 Blues,安室奈美惠,74.01,2014-06-09
君は気まぐれ,AKB48,70.29,2014-06-09
シェキナベイベー,指原莉乃,70.13,2014-06-09
愛はいつも君の中に 完整版,Berryz工房,68.33,2014-06-09
熱帯魚の涙,Flower,67.70,2014-06-09
CAN YOU CELEBRATE,安室奈美惠,65.02,2014-06-09
StarRingChild,Aimer,64.45,2014-06-09
GUTS! 完整版,岚,63.36,2014-06-09
Crush 完整版,板野友美,97.48,2014-06-16
FOREVER,Hey! Say! JUMP,95.32,2014-06-16
Lelio,滨崎步,93.10,2014-06-16
XOXO,滨崎步,91.32,2014-06-16
"切なさ,ひきかえに",Hey! Say! JUMP,90.40,2014-06-16
Angel,滨崎步,87.86,2014-06-16
E.G. Anthem -WE ARE VENUS- 完整版,E-Girls,86.22,2014-06-16
Killing Me Softly,东京女子流,80.54,2014-06-16
夏のFree&Easy,乃木坂46,80.18,2014-06-16
Merry-go-round (Appearance by VERBAL ver.),滨崎步,78.56,2014-06-16
"Feel the love (""ayupan x Bloody Bunny"" ver.)",滨崎步,77.84,2014-06-16
ラブラドール.レトリバー 完整版,AKB48,77.63,2014-06-16
きらきらキラー,きゃりーぱみゅぱみゅ,75.70,2014-06-16
In Fact,KAT-TUN,74.02,2014-06-16
Make You Mine,w-inds.,71.40,2014-06-16
Do You Ever Shine?,五月天,70.91,2014-06-16
Wake Up!,AAA,69.91,2014-06-16
Four Seasons,安室奈美惠,68.60,2014-06-16
君は気まぐれ,AKB48,66.83,2014-06-16
ONE -for the win- 完整版,NEWS,64.67,2014-06-16
Crush 完整版,板野友美,95.14,2014-06-23
Come Here,KAT-TUN,92.25,2014-06-23
FOREVER,Hey! Say! JUMP,88.16,2014-06-23
その先の出口,乃木坂46,84.55,2014-06-23
"切なさ,ひきかえに",Hey! Say! JUMP,79.90,2014-06-23
E.G. Anthem -WE ARE VENUS- 完整版,E-Girls,79.29,2014-06-23
ラブソングはとまらないよ,いきものがかり,79.02,2014-06-23
手紙~愛するあなたへ~,Chris Hart,78.14,2014-06-23
夜明けの流星群,SCANDAL,77.08,2014-06-23
XOXO,滨崎步,76.93,2014-06-23
Killing Me Softly,东京女子流,76.23,2014-06-23
ラブラドール.レトリバー 完整版,AKB48,74.69,2014-06-23
In Fact,KAT-TUN,73.98,2014-06-23
Lelio,滨崎步,72.58,2014-06-23
夏のFree&Easy,乃木坂46,70.97,2014-06-23
Angel,滨崎步,69.50,2014-06-23
Four Seasons,安室奈美惠,68.63,2014-06-23
OLE!OH!,木村カエラ,66.33,2014-06-23
Do You Ever Shine?,五月天,65.99,2014-06-23
TOUCH,小野贤章,65.00,2014-06-23
